,text,V,A,D
2232,having the constant worry every day as to whether if this day will be the danger that the danger begins.  The horrible feeling of not have control over the well being of my children,1.0673015873015874,1.505079365079365,1.1984126984126984
2233,"Shocked and saddened to hear of the Covid-19 outbreak, thoughts and prayer hoes to those affected.",0.896825396825397,1.3803174603174602,0.9749206349206349
2234,"Can’t believe the guidance that has(n’t) been provided for swathes of society, like students and renters who are near the end of their contracts",0.9650793650793651,1.1222222222222222,0.9190476190476191
2235,"Coronavirus has got me feeling depressed and upset, staying at home all day with no going out. Hope this ends soon.",1.4704761904761905,2.068253968253968,1.7092063492063492
2236,Frustrated and scared at the moment but I will beat this.,1.4885714285714284,1.6768253968253968,1.4450793650793652
2237,KJXHWUGDHJBEWSXB I want this to be dealt with so I can get back to my life. Power to everyone in the mean time.  ,1.4666666666666668,1.8117460317460317,1.4901587301587302
2238,Covid19 is dangerous. Self isolate and keep social self distancing. Keep well and stay safe.,1.75968253968254,2.2114285714285713,1.8733333333333335
2239,I am frustrated that people aren't taking the pandemic seriously. People need to wake up to the seriousness of the situation and be responsible. ,1.4917460317460318,2.0263492063492063,1.6330158730158733
2240,Stay at hone. Stay safe let us get back to normal soon,0.8482539682539684,1.1565079365079365,0.9215873015873016
2241,Please stay at home and save lives. Think would I die without making this trip? If yes then go out    If no stay at home ,1.4517460317460316,2.1717460317460313,1.6412698412698414
2242,This is all so terrifying! Please stay in your home. Save the lives of others by following Government guidance. Please pray for peace and for the sick.,1.6660317460317462,2.477142857142857,1.9085714285714288
2243,"Covid 19 is serious, it can be deadly, wash your hands often, stay home, stay home , stay home!!! protect yourself and others and may god bless us all",1.6755555555555557,2.525714285714286,1.9523809523809523
2244,#covid19#we are in this together #worried #calm#we  shall prevail#,1.931111111111111,2.2425396825396824,1.954920634920635
2245,I am very concerned about the ongoing #coronavirus pandemic and I fear for the safety of our nation. I am very #fearful and #anxious ,1.130793650793651,1.773015873015873,1.2469841269841269
2246,I think we’re all fed up at the moment. But it’s better than being dead. ,1.4466666666666668,1.426031746031746,1.3222222222222222
2247,"Although the coronavirus is a major part of our lives, i believe that we should also think go the positives in all this negativity. ",1.266031746031746,1.1495238095238094,1.1196825396825396
2248,"focusing on hope not fear. Using this time to learn, develop and grow. 
This is the perfect time to utilize the time to do the things you 'never' had time to do.
To all those on the front line, I wish you well. I appreciate all you are doing!",1.4780952380952381,1.5777777777777777,1.4441269841269841
2249,This lockdown has been going on for only two weeks. It's felt like two years. I can't wait to get my life back to normal and go to the pub,1.1593650793650794,1.5174603174603172,1.2041269841269842
2250,I am scared and worried about my health and that of those I love,1.6926984126984126,2.424126984126984,1.9358730158730162
2251,"This coronavirus situation makes me anxious. Do you have the same? How do you deal with it? I hope it ends soon, so we can all enjoy our lives outside. Feeling stressed and anxious is not ok, let be positive if we can and keep supporting vulnerable people. We will win this fight.",1.7676190476190476,2.4231746031746026,1.9244444444444446
2252,Trying to keep my family safe at this worrying time. Grateful to all those keeping the country going. Stay strong. #anxioustimes #stayhome #staysafe #Coronavirussucks.,1.6428571428571428,2.3987301587301584,1.8780952380952383
2253,For those that are over-hoarding...  What are you doing????? Be considerate of others too.,1.2485714285714287,1.6346031746031744,1.3501587301587301
2254,Please do stay home! We need to protect the NHS and save lives who may be your loved ones!!,1.5663492063492066,2.112063492063492,1.6990476190476191
2255,"Some people need to heed the advice of staying home, unless it is absolutely essential. ",0.8758730158730159,0.8222222222222222,0.784126984126984
2256,"Another day, same again, at least weather is improving and I can enjoy the garden. ",1.1593650793650794,1.5552380952380953,1.2079365079365079
2257,Wish the correct action was taken sooner to minimise the impact of the corona virus. ,1.606984126984127,1.976190476190476,1.6977777777777778
2258,"Very scared, anxious and annoyed at disbelievers",1.8726984126984125,2.471746031746032,2.018095238095238
2259,"Complex mix of feelings and emotions as I face redeployment.  Keen to do the right thing and help out, apprehensive of the impact on my health and on my family. Some fear of the unknown and uncertainty, but practising my coping strategies to keep calm and focused ",1.6231746031746033,1.906031746031746,1.5863492063492064
2260,Concerned for the well being of my family and concerned to understand some consistent and provable statistics,0.9869841269841271,1.517142857142857,1.1349206349206349
2261,"People are dying, the NHS is overrun and overworked, families are being torn apart and people are risking their own lives to save others. Yet there are still groups of people who cannot follow social distancing and refuse to make any changes. This is pure selfishness. Stay home. ",1.555873015873016,2.183174603174603,1.7634920634920637
2262,I am disappointed in how the government is tackling coronavirus and feel many deaths could’ve been avoided.,1.326984126984127,1.736190476190476,1.4165079365079365
2263,"This is an overwhelming situation and as difficult and heartbreaking as it is, I am trying my best to be grateful for the time to be with my wife and time and ability to communicate with and help our family members. ",1.4422222222222225,2.227619047619047,1.7057142857142857
2264,"It is what it is, Follow the rules and stay safe, We are all in this together.",1.3552380952380956,1.3768253968253967,1.2653968253968253
2265,"ive been in isolation with my children for 4 weeks my hubby is a key worker so has to go to work to help the council with rubbish so it doesnt build up to encourage rats 
i hate the virus as its pulling familys apart we cant see our loved ones people need to listen to the rules !",1.2063492063492065,1.8225396825396827,1.4025396825396825
2266,Trying to stay positive even though anxiety is taking over. Please let us be through the worst of this so we can get back to normal.,1.521904761904762,2.258412698412698,1.7336507936507939
2267,Honestly wish people would stay inside so we can actually have a summer and not have 2020 be a complete write off.,1.1142857142857143,1.2336507936507934,1.0844444444444445
2268,"Remaining calm, positive and cautionary regarding this pandemic.  If we all follow the guidelines and stay indoors we will be helping end this terrible event.  Support those closest and close to you and keep in touch with love ones who are struggling to understand the situation.",1.2803174603174605,1.0768253968253967,1.098095238095238
2269,"please stay safe everyone, and follow the lockdown rules",0.8263492063492064,1.0536507936507937,0.8368253968253968
2270,"worried about bojo, get well soon Boris, stay indoors people",1.6253968253968254,2.1717460317460318,1.7514285714285713
2271,I am incredibly anxious and just want this whole thing to be over.,1.6234920634920633,2.2168253968253966,1.7787301587301587
2272,"I do not want to die. 
I do not want you to die. 
Stay at home,
Wash your hands. 
Protect the NHS",1.1447619047619049,1.8247619047619048,1.3066666666666666
2273,"Corona has presented an uncertain time with potential financial ramifications. Whilst this is alarming, it will come to an end and we have to look to this. This is a time to be with loved ones and get into things like art to take our minds off the situation.",1.426031746031746,1.9301587301587302,1.533968253968254
2274,"This situation is like nothing we've known before.  I heard someone say today, this is like our war. ",1.8355555555555556,2.4933333333333327,2.050793650793651
2275,Everyone should follow the advice and STAY AT HOME. I can’t work out how that isn’t straight forward to understand. Let’s just all do our part to get rid of this awful awful disease. ,1.374920634920635,1.966984126984127,1.5342857142857145
2276,"Worried, scared and anxious. How long can this go on for?",1.6530158730158733,2.1482539682539685,1.7263492063492063
2277,"People, please be mindful of everybody and stay at home! ",1.0698412698412698,1.7996825396825396,1.3803174603174604
2278,STAY INSIDE. THIS IS NOT A JOKE NOR A TEST. PEOPLE ARE DYING YET YOU INSIST TO GATHER SOCIALLY IN GROUPS.,0.7498412698412698,1.1396825396825396,0.9682539682539683
2279,Anxious. Extremely anxious about what tomorrow will being. Everyday brings more sadness and fear ,1.4234920634920636,2.393968253968254,1.7958730158730158
2280,just for today it feels hopeless. How am I expected to support my kids through this when I am struggling myself? When the Gov can’t give straight answers & people find it difficult to follow simple rules? ,1.6333333333333335,2.374285714285714,1.9295238095238096
2281,"Can't wait for this all to be over, it is so difficult knowing that spending time with loved ones could harm them. ",1.033015873015873,1.628253968253968,1.2117460317460316
2282,Johnson talks about how great the NHS is but him and his cronies have been destroying public services for the last 10 years. Things need to change,1.934920634920635,2.427619047619048,2.035555555555556
2283,"Very worried about the Prime Minister, hope he recovers soon. Thankful for all the work researchers are doing to come up with a vaccine and cure. ",1.1406349206349207,1.713968253968254,1.2742857142857145
2284,"Wish this virus would leave us all alone, as a nation we have suffered misery and loss of life it’s time it went and we all had happiness and good health support NHS ",1.4892063492063494,2.3285714285714283,1.8098412698412698
2285,"Keep safe everyone

that’s it I wouldn’t add anything else. It’s all already been said by other people.                                                                                                                                                                               ",1.2015873015873015,1.4177777777777778,1.2558730158730158
2286,Feeling strange in these times. Wonder what the history books will say about now?,1.1707936507936507,1.3511111111111112,1.1485714285714286
2287,This whole coronavirus situation can pretty much be summed up with the term fear of the unknown.,1.1038095238095238,1.4025396825396825,1.1193650793650793
2288,I am so scared for what the next few weeks will bring. I hope you will join me in staying home and staying safe. Protect the Nhs and save lives,1.6149206349206349,2.218095238095238,1.728888888888889
2289,"I am anxious what the future holds. Some of my family are in danger and I constantly worry about them. However at times like these, we must stay as positive as possible.",1.274920634920635,1.7917460317460316,1.3698412698412696
2290,Too anxious to function. ,1.4882539682539684,2.047619047619048,1.6365079365079367
2291,I hope the coronavirus goes away soon and the world can once again reunite. ,1.3253968253968254,1.733968253968254,1.3923809523809525
2292,"Surfs up tomorrow but not for surfers. We can swim but not surf! This is not fair. Surfing is exercise! 
So many old people out enjoying the sunshine and quiet streets, coming into the bank like it’s a day out! Does my head in that we are trying to save them & they not themself",1.390793650793651,2.254285714285714,1.6990476190476191
2293,"I am stressed, anxious and worried for the future but if we all take it day-by-day we will get through this in one piece.",1.391746031746032,1.6346031746031746,1.345079365079365
2294,I am extrememly worried for the health and safety of my family and am trying my hardest to shield the children from the news and current affairs the best I can ,1.5409523809523809,2.276190476190476,1.764761904761905
2295,"Tweeting that I am feeling very sad and unhappy right now, just wishing this nightmare would end and we can get back to the way things were and all this death and illness would end. want life to get back to the way it used to be and we were all feeling happy and not as ill now",1.1095238095238096,1.7638095238095237,1.231111111111111
2296,"Feeling a bit confused, lost, anxious and a tiny bit happy (as i get to spend more time with my family)",0.9177777777777777,1.2422222222222221,0.9873015873015873
2297,"This week, my feelings have mostly been … meh",1.166984126984127,1.1158730158730157,1.0349206349206348
2298,"Coronavirus is stressful, anxiety-inducing and exhausting. We must look after ourselves, other people, and protect the NHS",1.674920634920635,2.0307936507936506,1.6387301587301588
2299,If we all weren't such mugs we'd still be allowed to go out for more than just exercise,1.5733333333333335,2.2307936507936508,1.8542857142857145
2300,"Stay home stay safe Save NHS.Follow government advice it's for you, your family your loved ones, your country.Staying home will save our NHS and our country. For the sake of our country please stay home.Simple as it is or get ready for the consequences and spoil your future .",1.4441269841269841,2.474920634920635,1.8768253968253967
2301,Extremely scaredand worried fearing for my life and the life of everyone around me. Worried for the docs and nurses,1.3631746031746033,2.245079365079365,1.6485714285714286
2302,"China, why you gotta be eating bat? Surely just have a chicken breast instead",1.8034920634920635,2.577142857142857,2.1761904761904765
2303,"I'm angry and frustrated with selfish people not self isolating, they are putting people's lives at risk and stretching our NHS workers even more than they already are. I am angry I can't see my family and friends. When all this is over I will be so relieved and have normality",2.1533333333333333,2.7765079365079366,2.3380952380952382
2304,I'm worried,1.099047619047619,1.4568253968253968,1.086984126984127
2305,"The worst experience this life has faced for us all. Times like this is where we should work together but stay apart until it gets better and is safe to reevaluate life as we knew it to life as we know it right now. 

Be safe, stay home, be prepared to be in it for the long haul ",1.1717460317460318,1.8707936507936507,1.408253968253968
2306,"Really can’t believe we’re in this situation. It’s so surreal. It feels like 2020 is “the year that never was”. Everyone needs to stay home, stay safe, and stop flouting the guidelines.",1.280952380952381,2.0726984126984127,1.5434920634920635
2307,"I feel very lost, concerned and worried for the state of our country.
With so many people dying and people not all heeding the advice to stay at home. Will the world recover, and will normal life ever be the same?!?",1.2609523809523808,1.451111111111111,1.190793650793651
2308,"Very worried about all that is going on in the world. We must all look out for each other and do our bit to combat this virus. Be strong everyone. We will get through this all together and we will see better days. Follow the advice we're given. Take care everyone, Michelle xx",1.0292063492063492,1.647301587301587,1.2253968253968253
2309,Very sad about coronavirus #keepfighting,1.640634920634921,2.453650793650794,1.9514285714285713
2310,"At this moment, I feel alright, however, I am aware that covid-19 could affect any one of my loved ones and ultimately result in a fatality, I am praying that we can limit the virus and go back to a normal lifestyle in the near future. However, I understand this could take time. ",1.2228571428571429,1.5555555555555556,1.2139682539682541
2311,Trying to stay positive in lockdown but its hard. Juggling kids school work and my work helps but when will it end?,1.7193650793650792,2.5238095238095237,1.9720634920634923
2312,"Though everything is uncertain, we will make it through this. We together are stronger and the country will thrive from the darkness. ",1.4777777777777779,1.2793650793650793,1.2809523809523808
2313,"People being stupid and the Government underfunding the NHS is making me so angry during this pandemic. I'm scared my High Risk husband will get sick and die, and there's nothing I can do to prevent it when others are being dumb.",1.0517460317460319,1.686349206349206,1.2622222222222224
2314,"So stressed right now about the corona virus, not sleeping, worried about my children , just want this to be over",1.1987301587301589,1.9107936507936507,1.3638095238095238
2315,Coronavirus situation is causing fear and anxiety remember stay home and safe.,1.3653968253968256,2.1599999999999997,1.5952380952380953
2316,"The future has never seemed more uncertain, more challenging, more daunting. If nothing else comes from this current crisis, I hope we can learn to recognise how much we depend on each other and start to support one another like we have thus far failed to do. #covid-19 #noplanetB",1.4234920634920636,2.139682539682539,1.6685714285714288
2317,Can't wait for this all to be over so I can go back to my normal life!!,1.2853968253968255,1.906666666666667,1.4790476190476192
2318,"I’m worried about this whole thing. I’m scared more people will die, I’m scared loved ones will. I want it to end. I’m so scared. When will this end? The NHS are  so amazing!! All the key workers and everyone coming together staying at home! I just hope everyone stays at home now",1.7552380952380955,2.5815873015873017,2.032063492063492
2319,Giving birth on lockdown. No stars. Do not recommend,0.9517460317460318,1.5403174603174603,1.1212698412698412
2320,#StayAtHome,1.6031746031746033,1.995873015873016,1.6041269841269843
2321,"This situation is strange and frustrating. But as nice as it would be to be out, its not just for ourselves but for those around us that we gotta stay in. Yes, it might be annoying to see an old lady ignoring the rules, but there are many that will follow them just fine",1.3346031746031746,1.8847619047619049,1.526031746031746
2322,i am worried about how long this will last and the lasting effects,1.3076190476190475,1.8387301587301588,1.4244444444444446
2323,"Annoyed with all the people who think they can ignore quarantine because they're bored or whatever! Rules are in place to save lives and help our health service cope, disregarding gov policy is dangerous and arrogant! #StayHome #ProtectNHS #SaveLives",1.4060317460317462,2.00984126984127,1.6196825396825398
2324,"I wish people would stay home and safe, listen to the advise! 
A big thank you with all my heart to all the key workers during this unprecedented time! #staysafe#savethenhs#stayhone",1.4561904761904765,2.403174603174603,1.8466666666666667
2325,"very anxious for my health and that of my family, especially since some people care more about their need for green space than the need to keep people safe. Healthcare workers are dying for us, all we have to do is stay in for a few months, it's not a lot to ask.",1.3279365079365082,1.9926984126984129,1.5012698412698413
2326,"I wish there was more people could do to support those key workers, but mostly I wish the government was doing what it's meant to so that we didn't have to try to help with what inadequate means we have. This is a marathon & its like all we can do is cheer keyworkers on right now",1.3314285714285714,1.636825396825397,1.4565079365079365
2327,Hopefully the coronavirus goes away and everyone gets well soon,1.2419047619047618,1.8393650793650795,1.40984126984127
2328,"Don't be selfish, stay at home as others will be suffering because of you!",1.3590476190476193,2.116825396825397,1.6587301587301588
2329,Hindsight is a wonderful thing. But who is there to look back when all are gone. ,1.4425396825396828,2.3615873015873015,1.793968253968254
2330,Please stay home and protect the NHS ,1.6796825396825397,2.2847619047619045,1.8803174603174606
2331,"The sooner this is over, the better. I'm starting to feel like I'm going slightly mad.",1.0596825396825396,1.1901587301587302,0.9984126984126984
2332,"I'm OK, I'm feeling positive, but also a little apprehensive. On the whole, I believe we will get through this very soon.",1.3511111111111112,1.2657142857142858,1.2396825396825397
2333,"Stay home and be well! And when this is all over, don't forget the lessons we have learned about our society",1.8463492063492062,2.497142857142857,1.993968253968254
2334,"I'm angry at our Government's poor response to this crisis, and not learning from or listening to other countries and epidemiologists, and not enforcing a stronger lockdown; people aren't listening to the """"advice""""!",1.8447619047619046,2.7514285714285713,2.1942857142857144
2335,"I have never felt so helpless and anxious. It is so difficult not being able to see sick family members (not Covid related). So worried about a 90% drop in our household income. We have a 1 year old daughter to provide for, I am not sleeping properly. I cannot relax, I am on edge",1.7400000000000002,2.685079365079365,2.0660317460317463
2336,Do the right thing and STAY AT HOME! SIMPLE!!,1.1314285714285715,1.508888888888889,1.1536507936507936
2337,"People just please stay at home, the sooner this is over the better. Stay home and stay safe. ",1.1622222222222223,1.7031746031746031,1.3171428571428572
2338,Sad@virus@death@lonelytimes@westmistergovermenttoblame@peopletogetherinthisscareytime@wishthiswasoversowecanliveanormalvive@peoplelearnfromthisvirusandchangethewayweliveourlives@ourfutreshouldchangenowbecauseofthisvirus@sunnierdaysahead@wecandothisifweallpulltogether@alllivesmatt,1.5431746031746032,2.1707936507936507,1.6650793650793652
2339,Coronavirus is the biggest issue we’ve faced 8n my lifetime. It’s makes me anxious and fearful for my own health and what c9mes after.,1.2447619047619047,1.5771428571428572,1.2266666666666668
2340,I am extremely worried about Covid19 and wish that people would follow the lockdown regulations and retailers would focus on supporting vulnerable customers ,1.3298412698412698,1.5542857142857143,1.2463492063492065
2341,Stay home. Peoples lives are more important than you going out for the sake of it. ,1.2984126984126982,1.8301587301587303,1.3742857142857143
2342,"Worried, fearful and anxious, yet still hopeful, positive that we will get through this sooner rather than later.",1.7015873015873013,1.9777777777777779,1.666031746031746
2343,"Me: I don't want to go outside. I like staying home.
Goverment: Everyone has to stay home.
Me: I must go outside immediately. I hate being inside
#Coronavirus #LetMeOut",1.0755555555555556,1.1933333333333331,1.049206349206349
2344,"Govt is failing us. Clapping is not stopping incoming flights with no checks. Or providing PPE for those who need it to keep us safe. Figure out what 2 metres actually is and OBSERVE IT. This kills everyone, you're not immune due to age/sex/health. #StayHome #GTTO",1.5758730158730159,2.715873015873016,2.0488888888888885
2345,"feeling a bit jittery but trying to show a happy face to reassure others. Fingers and toes crossed that me, my daughter and friends all get through this. I'm hopeful, optmistic but also nervous.",1.490793650793651,1.8800000000000001,1.547936507936508
2346,Worried about the virus. ,1.4501587301587302,1.9355555555555555,1.5361904761904763
2347,"One of the things I find saddest about the situation after coronavirus is that people suddenly start to express empathy, for people they didn't previously treat with respect. We shouldn't only be kind in an emergency.",1.0342857142857143,1.0447619047619048,0.9755555555555555
2348,May we turn back to Allah and make dua (supplication) for all who are unwell. Let us become better people and turn away from sin. ,1.5266666666666668,1.9669841269841268,1.701904761904762
2349,I can't believe our pm is in intensive care... really makes you worried about the whole situation and to never take life for granted. Hope everyone is well and please stay indoors to save others and our NHS!,1.3685714285714285,1.8025396825396824,1.424761904761905
2350,I see no end in sight and worry for the future ,1.4393650793650794,2.126031746031746,1.6546031746031744
2351,I am feeling uncertain that we will get back to normality any time soon.,1.5904761904761906,2.1174603174603175,1.7012698412698415
2352,"Terrified of what this disease has in store for my family, friends, career and the country",1.1593650793650794,1.8317460317460317,1.298095238095238
2353,"Covid 19 is a warning to the world how vulnerable the human race is to viruses. I would like to see the global giants of the science and tech industry to focus more on joint research projects for; to quote the film Hot Fuzz, """"the greater good"""" as opposed to annual consumer goods!",1.3358730158730159,2.1784126984126986,1.6146031746031746
2354,Worried that this Corona virus will hurt the people i love but hopeful that we can all stay in and turn the tide on this virus.,0.7898412698412699,0.9495238095238095,0.8250793650793651
2355,Corona Virus - Covid 19 is coming for us all. Initially I was laid back about it but the more we find out the more I realise I'll likely be dead by the end of the year.,1.6279365079365082,2.4415873015873015,1.8463492063492064
2356,"This country's government is once again letting us down, not everything is as it seems and they really are trying to avoid answering questions and any responsibility for the worsened situation they partially caused with their delayed response.",1.4949206349206352,2.4184126984126983,1.83015873015873
2357,Very anxious. Very worried. Hope things get better soon ,1.422222222222222,2.1476190476190475,1.6514285714285715
2358,Stay at home so those on the front line can go home ,1.2050793650793652,2.0066666666666664,1.5968253968253967
2359,Will never again take for granted being able to hug my family and friends. I miss them so much. ,1.4898412698412697,2.0295238095238095,1.6142857142857143
2360,"goin loco in this house, isnt it time for miss corona to go on spring break now? #anxietyhittingtheroof #tensionsatanalltimehigh",1.8114285714285714,1.980952380952381,1.6717460317460318
2361,So worried especially for my mother and my partner who is an optometrist. Mum is 88 and my partner has to keep her practice open fo emergency patients. She may catch the virus and come home and infect me and then I will find it very difficult to look after my elderly mother.,0.8974603174603175,1.3898412698412697,0.981904761904762
2362,I'm confused. Should I tell the police abput the kids playing football in the park even though I don't really care?,1.0047619047619047,0.893968253968254,0.9146031746031746
2363,fuck corona,1.8203174603174603,2.596507936507936,2.0914285714285716
2364,"stressed about potentially food shortages and what It will mean for the world long term. claustrophobic being stuck inside and want to go outside and be out and about. yet content with company and find many things to do at home. worried for older generations, sad people are dying",1.9565079365079368,2.4266666666666667,2.0120634920634917
2365,"I just feel strange , upset and scared and just want my life and family back and safe",1.36,2.2466666666666666,1.6723809523809525
2366,"Staying inside, it's the right thing to do, and the only think to beat Covid-19. #stayhome ",1.8196825396825398,2.5368253968253964,2.0514285714285716
2367,So bored right now! ,1.446984126984127,1.874285714285714,1.5044444444444445
2368,Can't change the past but we can change the future. Cliche but true. Things are horrible at the moment but better times will come. Stay at home. Wash your hands and help flatten the curve. By working together we can change the future into a brighter one for everybody.,1.6060317460317464,2.5146031746031743,1.9796825396825397
2369,It is frustrating me how little people who live near by are not taking this pandemic seriously. What will it take? The loss of a loved one?,1.3390476190476193,1.9660317460317462,1.4577777777777778
2370,Not sure when things will feel normal again,1.2571428571428571,1.5968253968253967,1.2755555555555556
2371,I just want this situation to resolve ,1.444126984126984,1.932380952380952,1.5933333333333335
2372,I am feeling extremely anxious as to the effect this situation is having on my loved ones who are vulnerable and also their lonliness and lack of human contact in some cases. I also have close family members who are currently working on the frontline and worry about the impact th,1.5187301587301585,1.8787301587301588,1.5657142857142858
2373,Corona virus and the current situation is the single biggest thing I've had to deal with in my life. I feel so out of control and I am a control freak. I am not coping well on the inside. On the outside people think I'm on top of things. I have to do this for my children.,1.286031746031746,1.9295238095238096,1.4012698412698412
2374,Really wish we had dealt with this better at the start before getting to this stage.,1.2873015873015876,1.9215873015873017,1.4184126984126983
2375,Getting worried about corona virus ,1.5368253968253969,1.906984126984127,1.562857142857143
2376,Let’s stay at home to save lives and help the NHS.,1.2228571428571429,1.7615873015873014,1.412063492063492
2377,Stay home and protect the NHS. ,1.1438095238095238,1.2038095238095239,1.0949206349206348
2378,We can get over this if we stay at home and stay safe. Humanity will win this fight together and we will emerge stronger than ever before as humans do when faced with adversity.,1.0536507936507937,1.4634920634920634,1.1457142857142857
2379,It's not what happens to us but how we react. Stay inside. Stay connected.,1.2092063492063492,1.683174603174603,1.2415873015873018
2380,One day this will all pass and hopefully we will learn valuable lessons from it.,1.5736507936507935,2.1615873015873017,1.7342857142857144
2381,Still feels odd. Will our PM make it? Will I wake up tomorrow and it’s all a dream. Still odd. One day at a time xxx,1.3012698412698414,1.6514285714285712,1.3603174603174604
2382,"Thoughts go out to all of those suffering the effects of the coronavirus and COVID-19, but I really wish that I could just get back to the normal routine of life. Missing my friends and family loads and feeling trapped inside. ",1.3396825396825396,1.6634920634920631,1.467936507936508
2383,Keep calm. Stay in. Stay safe. ,1.4311111111111112,1.3152380952380953,1.254920634920635
2384,COVID19 is a threat to us all,1.4092063492063494,1.746984126984127,1.4365079365079365
2385,"Whilst I have no problem being asked to stay home and avoid contact for the time being, the government must match the public's commitment to play its part by ramping up testing and ensuring that PPE is available to all frontline workers.",1.5457142857142858,2.1917460317460318,1.8171428571428574
2386,"this is a moment to really slow things down and finally allow ourselves to be kind to ourselves and each other, it's long due, mental health matters as much as physical one. let's go back to the basics.",1.4025396825396825,1.5406349206349206,1.317777777777778
2387,Corona! Oh when will we say Goodbye? ,1.774920634920635,2.4349206349206343,1.955873015873016
2388,Heartbroken that we see our leader in ICU and hope the public back him & send him well wishes. I hope this also makes people wake up to social distancing and realise this highly contagious virus is killing our loved ones & putting extra pressure on our amazing NHS and their staff,1.0415873015873016,1.6425396825396825,1.1857142857142857
2389,"We are all pretty much powerless to do anything about the situation, There is a lot of people not following guidelines and putting themselves and others at risk. ",0.833015873015873,1.2590476190476187,1.0695238095238095
2390,'@China thanks for letting your people mess with animals and infect the rest of the world! And also for lying about your death total!,1.6076190476190475,2.5139682539682537,2.013968253968254
2391,"I'm worried about my family, my job, my mental health and the country. The not knowing of the future is making the anxiety worse - like living in limbo everyday",1.213968253968254,1.857777777777778,1.3561904761904762
2392,"Covid 19 is an evil virus that is stealthily attaching itself to many many people. Even though virologists have an understanding of how this virus works, it is unpredictible. All we can do is follow the rules and keep hope in our hearts. #coronavirus #covid19 #hope",1.6215873015873017,1.816190476190476,1.706031746031746
2393,"#coronavirus. This is a sad time in our lives but we all need to come together and do what we can to come out the other side. Social distancing is working, we must keep testing people too. Stay safe, stay positive, save lives. ",0.9390476190476191,1.4003174603174602,1.0657142857142858
2394,I feel so anxious about the corona virus and the effect that is going to have on not only my family but the wider community and world.,1.1514285714285712,1.73015873015873,1.2466666666666666
2395,I am scared. I am worried. I am stressed. I am grateful to everyone who is working hard to get us through this. ,1.2806349206349206,2.1003174603174606,1.5403174603174603
2396,The situation will get better. We have to keep our efforts up and stick together. #Covid19,1.2873015873015874,1.1161904761904762,1.1263492063492064
2397,"Coronavirus sucks :( Stay strong, keep loved ones close",1.5171428571428571,1.9695238095238095,1.5771428571428572
2398,"remember that the UK government want us to turn against each other and blame people who are going outside (for essential exercise) for the spread of the virus, rather than focusing on the poor preparation the government made when they knew the virus was beginning to spread. ",1.6025396825396825,2.1384126984126985,1.7133333333333334
2399,Wish you a speedy recovery Boris,1.2453968253968255,1.9377777777777776,1.4453968253968252
2400,I can’t stop thinking about how the world is never gonna be the same again after this is all over ,1.962222222222222,2.6336507936507934,2.1631746031746033
2401,I feel annoyed as the government are not putting better precautions into play for the corona and assuming herd immunity will fix this .,1.3765079365079362,2.1857142857142855,1.681904761904762
2402,"Day 21 of lockdown. I have achieved as much today as in the previous 20 days combined, which is to say: very little.",1.2590476190476192,1.8053968253968253,1.3838095238095238
2403,Try to stay home and not go outside if not necessary. We are helping others for staying home and we are able to stop spreading by doing that.,1.66984126984127,2.3314285714285714,1.823809523809524
2404,Absolutely terrified with all this corona news :( #staysafe ,1.4473015873015873,2.155238095238095,1.7101587301587304
2405,"Worried but strong. Together, we will fight the coronavirus. ",1.059047619047619,1.3895238095238098,1.0911111111111111
2406,"Thank you to all the keyworkers! keeping our country going in these dark times. Finding it difficult to see the light at the end of the tunnel, will this madness ever end? hopefully someday soon, but, until then, as the Queen said last night, """"we're in this together"""" STAY SAFE!",1.053015873015873,1.599047619047619,1.1523809523809523
2407,Other generations have got through worse and we can get through this #bestrong,1.3523809523809525,1.6396825396825399,1.3412698412698414
2408,"I feel that the situation is serious, but manageable if people are sensible. I am hopeful that this will be eventually contained, but concerned about the long term impact on the economy and the possibility of a second outbreak.",1.4085714285714288,1.7374603174603176,1.4295238095238096
2409,"The unknown is scary - how long until this is all over, life goes back to normal, and we can share time with loved ones knowing they are healthy!",0.8330158730158731,0.9977777777777778,0.8396825396825397
2410,Fear of the unknown ,1.193968253968254,1.3495238095238096,1.1593650793650794
2411,Stay @ home. Wash hands. Wear mask. No non-essential travel. Attend A&E only if necessary. Look after family / neighbours. ,1.3057142857142858,1.0742857142857143,1.1174603174603175
2412,"Good day today! Done some studying, read a lot, started a travel journal. This Coronavirus malarkey has me more relaxed than I've been in years!",1.3387301587301588,1.487936507936508,1.2888888888888888
2413,"Super anxious at the moment, everyone needs to #stayhome so that we can get through this lockdown and keep friends and family safe ",1.2939682539682538,1.7971428571428572,1.3717460317460317
2414,Why are the media so focused on trivia and not on the real issues. It is not about how many deaths; it is about how many infections,1.4253968253968257,1.7311111111111113,1.4003174603174604
2415,we all need to pull together to help our country overcome this virus,1.455873015873016,1.8638095238095236,1.4714285714285715
2416,Really nervous about the coronavirus situation. How will the life be after the pandemic is over? Will we be able to live like we did before? How will we move around the world? Will holidays ever be the same? At least we're not alone and everyone is in this together.,1.7355555555555555,2.1393650793650796,1.7666666666666666
2417,Missing all my family and friends,1.2419047619047618,1.6923809523809525,1.2923809523809524
2418,"Worried about loved ones I have anxiety about what is to come, and have no site of when the end might be. ",1.2952380952380953,1.8190476190476188,1.3755555555555554
